src	tgt
▁your ▁person a : ▁I ▁have ▁a ▁box er ▁dog . [SEP] ▁your ▁person a : ▁I ▁like ▁bath s . [SEP] ▁your ▁person a : ▁I ▁like ▁to ▁listen ▁to ▁music . [SEP] ▁your ▁person a : ▁My ▁father ▁lives ▁in ▁ch ina . [SEP] ▁Rock ▁on , ▁I ' m ▁listening ▁to ▁my ▁favorite ▁band ▁guns ▁and ▁ro ses . [SEP] ▁No ▁kidding ? ▁I ▁was ▁just ▁listening ▁to ▁the ▁same ▁thing ▁while ▁taking ▁a ▁bath . [SEP] ▁Of ▁course . ▁I ▁love ▁to ▁listen ▁to ▁rock . [SEP] ▁Man ▁my ▁box er ▁just ▁pe ed ▁on ▁the ▁car pet ! [SEP] ▁Well ▁I ' m ▁into ▁black ▁everything . ▁So ▁at ▁least ▁it ▁wouldn ' t ▁show ▁on ▁my ▁black ▁car pet . [SEP] ▁L l . ▁I ▁love ▁black ▁too ! ▁Guess ▁I ▁was ▁playing ▁my ▁music ▁too ▁loud . [SEP] ▁I ' ve ▁a ▁black ▁car , ▁pur se , ▁wear ▁all ▁black .	▁Maybe ▁I ▁can ▁b orrow ▁something ▁as ▁I ▁am ▁p acking ▁to ▁visit ▁my ▁dad ▁in ▁ch ina .
▁your ▁person a : ▁I ▁have ▁a ▁box er ▁dog . [SEP] ▁your ▁person a : ▁I ▁like ▁bath s . [SEP] ▁your ▁person a : ▁I ▁like ▁to ▁listen ▁to ▁music . [SEP] ▁your ▁person a : ▁My ▁father ▁lives ▁in ▁ch ina . [SEP] ▁Rock ▁on , ▁I ' m ▁listening ▁to ▁my ▁favorite ▁band ▁guns ▁and ▁ro ses . [SEP] ▁No ▁kidding ? ▁I ▁was ▁just ▁listening ▁to ▁the ▁same ▁thing ▁while ▁taking ▁a ▁bath . [SEP] ▁Of ▁course . ▁I ▁love ▁to ▁listen ▁to ▁rock . [SEP] ▁Man ▁my ▁box er ▁just ▁pe ed ▁on ▁the ▁car pet ! [SEP] ▁Well ▁I ' m ▁into ▁black ▁everything . ▁So ▁at ▁least ▁it ▁wouldn ' t ▁show ▁on ▁my ▁black ▁car pet . [SEP] ▁L l . ▁I ▁love ▁black ▁too ! ▁Guess ▁I ▁was ▁playing ▁my ▁music ▁too ▁loud . [SEP] ▁I ' ve ▁a ▁black ▁car , ▁pur se , ▁wear ▁all ▁black . [SEP] ▁Maybe ▁I ▁can ▁b orrow ▁something ▁as ▁I ▁am ▁p acking ▁to ▁visit ▁my ▁dad ▁in ▁ch ina . [SEP] ▁Wow , ▁does ▁he ▁live ▁there ▁or ▁work ?	▁Live . ▁Mo ved ▁there ▁about ▁ten ▁years ▁ago ▁for ▁a ▁computer ▁tech ▁job .
▁your ▁person a : ▁I ▁have ▁a ▁box er ▁dog . [SEP] ▁your ▁person a : ▁I ▁like ▁bath s . [SEP] ▁your ▁person a : ▁I ▁like ▁to ▁listen ▁to ▁music . [SEP] ▁your ▁person a : ▁My ▁father ▁lives ▁in ▁ch ina . [SEP] ▁Rock ▁on , ▁I ' m ▁listening ▁to ▁my ▁favorite ▁band ▁guns ▁and ▁ro ses . [SEP] ▁No ▁kidding ? ▁I ▁was ▁just ▁listening ▁to ▁the ▁same ▁thing ▁while ▁taking ▁a ▁bath . [SEP] ▁Of ▁course . ▁I ▁love ▁to ▁listen ▁to ▁rock . [SEP] ▁Man ▁my ▁box er ▁just ▁pe ed ▁on ▁the ▁car pet ! [SEP] ▁Well ▁I ' m ▁into ▁black ▁everything . ▁So ▁at ▁least ▁it ▁wouldn ' t ▁show ▁on ▁my ▁black ▁car pet . [SEP] ▁L l . ▁I ▁love ▁black ▁too ! ▁Guess ▁I ▁was ▁playing ▁my ▁music ▁too ▁loud . [SEP] ▁I ' ve ▁a ▁black ▁car , ▁pur se , ▁wear ▁all ▁black . [SEP] ▁Maybe ▁I ▁can ▁b orrow ▁something ▁as ▁I ▁am ▁p acking ▁to ▁visit ▁my ▁dad ▁in ▁ch ina . [SEP] ▁Wow , ▁does ▁he ▁live ▁there ▁or ▁work ? [SEP] ▁Live . ▁Mo ved ▁there ▁about ▁ten ▁years ▁ago ▁for ▁a ▁computer ▁tech ▁job . [SEP] ▁Have ▁you ▁vis ited ▁him ▁there ▁before ?	▁Once . ▁You ▁cannot ▁even ▁throw ▁a ▁g um ▁wra pper ▁or ▁you ▁can ▁get ▁arrest ed .
▁your ▁person a : ▁I ▁have ▁a ▁box er ▁dog . [SEP] ▁your ▁person a : ▁I ▁like ▁bath s . [SEP] ▁your ▁person a : ▁I ▁like ▁to ▁listen ▁to ▁music . [SEP] ▁your ▁person a : ▁My ▁father ▁lives ▁in ▁ch ina . [SEP] ▁Rock ▁on , ▁I ' m ▁listening ▁to ▁my ▁favorite ▁band ▁guns ▁and ▁ro ses . [SEP] ▁No ▁kidding ? ▁I ▁was ▁just ▁listening ▁to ▁the ▁same ▁thing ▁while ▁taking ▁a ▁bath . [SEP] ▁Of ▁course . ▁I ▁love ▁to ▁listen ▁to ▁rock . [SEP] ▁Man ▁my ▁box er ▁just ▁pe ed ▁on ▁the ▁car pet ! [SEP] ▁Well ▁I ' m ▁into ▁black ▁everything . ▁So ▁at ▁least ▁it ▁wouldn ' t ▁show ▁on ▁my ▁black ▁car pet . [SEP] ▁L l . ▁I ▁love ▁black ▁too ! ▁Guess ▁I ▁was ▁playing ▁my ▁music ▁too ▁loud . [SEP] ▁I ' ve ▁a ▁black ▁car , ▁pur se , ▁wear ▁all ▁black . [SEP] ▁Maybe ▁I ▁can ▁b orrow ▁something ▁as ▁I ▁am ▁p acking ▁to ▁visit ▁my ▁dad ▁in ▁ch ina . [SEP] ▁Wow , ▁does ▁he ▁live ▁there ▁or ▁work ? [SEP] ▁Live . ▁Mo ved ▁there ▁about ▁ten ▁years ▁ago ▁for ▁a ▁computer ▁tech ▁job . [SEP] ▁Have ▁you ▁vis ited ▁him ▁there ▁before ? [SEP] ▁Once . ▁You ▁cannot ▁even ▁throw ▁a ▁g um ▁wra pper ▁or ▁you ▁can ▁get ▁arrest ed . [SEP] ▁Sounds ▁a ▁bit ▁scary . ▁I ▁ve ▁never ▁been .	▁Well ▁not ▁too ▁much ▁cr ime ▁there , ▁but ▁a ▁lot ▁of ▁people .
▁your ▁person a : ▁I ▁like ▁to ▁party . [SEP] ▁your ▁person a : ▁My ▁major ▁is ▁business . [SEP] ▁your ▁person a : ▁I ' m ▁in ▁college . [SEP] ▁your ▁person a : ▁I ▁love ▁the ▁beach . [SEP] ▁your ▁person a : ▁I ▁work ▁part ▁time ▁at ▁a ▁pizza ▁restaurant . [SEP] ▁Hi . ▁How ▁are ▁you ▁doing ▁today ?	▁Hi ▁I ▁am ▁great ▁just ▁finishing ▁up ▁some ▁home work ▁how ▁are ▁you
▁your ▁person a : ▁I ▁like ▁to ▁party . [SEP] ▁your ▁person a : ▁My ▁major ▁is ▁business . [SEP] ▁your ▁person a : ▁I ' m ▁in ▁college . [SEP] ▁your ▁person a : ▁I ▁love ▁the ▁beach . [SEP] ▁your ▁person a : ▁I ▁work ▁part ▁time ▁at ▁a ▁pizza ▁restaurant . [SEP] ▁Hi . ▁How ▁are ▁you ▁doing ▁today ? [SEP] ▁Hi ▁I ▁am ▁great ▁just ▁finishing ▁up ▁some ▁home work ▁how ▁are ▁you [SEP] ▁I ' m ▁alright . ▁I ▁just ▁got ▁done ▁writing .	▁Do ▁you ▁write ▁for ▁a ▁living ▁or ▁as ▁a ▁hobby
▁your ▁person a : ▁I ▁like ▁to ▁party . [SEP] ▁your ▁person a : ▁My ▁major ▁is ▁business . [SEP] ▁your ▁person a : ▁I ' m ▁in ▁college . [SEP] ▁your ▁person a : ▁I ▁love ▁the ▁beach . [SEP] ▁your ▁person a : ▁I ▁work ▁part ▁time ▁at ▁a ▁pizza ▁restaurant . [SEP] ▁Hi . ▁How ▁are ▁you ▁doing ▁today ? [SEP] ▁Hi ▁I ▁am ▁great ▁just ▁finishing ▁up ▁some ▁home work ▁how ▁are ▁you [SEP] ▁I ' m ▁alright . ▁I ▁just ▁got ▁done ▁writing . [SEP] ▁Do ▁you ▁write ▁for ▁a ▁living ▁or ▁as ▁a ▁hobby [SEP] ▁It ▁is ▁my ▁living . ▁I ▁like ▁culture .	▁That ▁sounds ▁like ▁a ▁fun ▁job . ▁I ▁am ▁a ▁business ▁major ▁but ▁have ▁a ▁part ▁time ▁job
▁your ▁person a : ▁I ▁like ▁to ▁party . [SEP] ▁your ▁person a : ▁My ▁major ▁is ▁business . [SEP] ▁your ▁person a : ▁I ' m ▁in ▁college . [SEP] ▁your ▁person a : ▁I ▁love ▁the ▁beach . [SEP] ▁your ▁person a : ▁I ▁work ▁part ▁time ▁at ▁a ▁pizza ▁restaurant . [SEP] ▁Hi . ▁How ▁are ▁you ▁doing ▁today ? [SEP] ▁Hi ▁I ▁am ▁great ▁just ▁finishing ▁up ▁some ▁home work ▁how ▁are ▁you [SEP] ▁I ' m ▁alright . ▁I ▁just ▁got ▁done ▁writing . [SEP] ▁Do ▁you ▁write ▁for ▁a ▁living ▁or ▁as ▁a ▁hobby [SEP] ▁It ▁is ▁my ▁living . ▁I ▁like ▁culture . [SEP] ▁That ▁sounds ▁like ▁a ▁fun ▁job . ▁I ▁am ▁a ▁business ▁major ▁but ▁have ▁a ▁part ▁time ▁job [SEP] ▁What ▁are ▁you ▁going ▁to ▁school ▁for	▁I ' m ▁trying ▁to ▁get ▁my ▁b a ▁in ▁fin ance
▁your ▁person a : ▁I ▁like ▁to ▁party . [SEP] ▁your ▁person a : ▁My ▁major ▁is ▁business . [SEP] ▁your ▁person a : ▁I ' m ▁in ▁college . [SEP] ▁your ▁person a : ▁I ▁love ▁the ▁beach . [SEP] ▁your ▁person a : ▁I ▁work ▁part ▁time ▁at ▁a ▁pizza ▁restaurant . [SEP] ▁Hi . ▁How ▁are ▁you ▁doing ▁today ? [SEP] ▁Hi ▁I ▁am ▁great ▁just ▁finishing ▁up ▁some ▁home work ▁how ▁are ▁you [SEP] ▁I ' m ▁alright . ▁I ▁just ▁got ▁done ▁writing . [SEP] ▁Do ▁you ▁write ▁for ▁a ▁living ▁or ▁as ▁a ▁hobby [SEP] ▁It ▁is ▁my ▁living . ▁I ▁like ▁culture . [SEP] ▁That ▁sounds ▁like ▁a ▁fun ▁job . ▁I ▁am ▁a ▁business ▁major ▁but ▁have ▁a ▁part ▁time ▁job [SEP] ▁What ▁are ▁you ▁going ▁to ▁school ▁for [SEP] ▁I ' m ▁trying ▁to ▁get ▁my ▁b a ▁in ▁fin ance [SEP] ▁Do ▁you ▁own ▁your ▁own ▁company	▁No ▁still ▁in ▁school ▁work ▁at ▁pizza ▁h ut ▁part ▁time
▁your ▁person a : ▁I ▁like ▁to ▁party . [SEP] ▁your ▁person a : ▁My ▁major ▁is ▁business . [SEP] ▁your ▁person a : ▁I ' m ▁in ▁college . [SEP] ▁your ▁person a : ▁I ▁love ▁the ▁beach . [SEP] ▁your ▁person a : ▁I ▁work ▁part ▁time ▁at ▁a ▁pizza ▁restaurant . [SEP] ▁Hi . ▁How ▁are ▁you ▁doing ▁today ? [SEP] ▁Hi ▁I ▁am ▁great ▁just ▁finishing ▁up ▁some ▁home work ▁how ▁are ▁you [SEP] ▁I ' m ▁alright . ▁I ▁just ▁got ▁done ▁writing . [SEP] ▁Do ▁you ▁write ▁for ▁a ▁living ▁or ▁as ▁a ▁hobby [SEP] ▁It ▁is ▁my ▁living . ▁I ▁like ▁culture . [SEP] ▁That ▁sounds ▁like ▁a ▁fun ▁job . ▁I ▁am ▁a ▁business ▁major ▁but ▁have ▁a ▁part ▁time ▁job [SEP] ▁What ▁are ▁you ▁going ▁to ▁school ▁for [SEP] ▁I ' m ▁trying ▁to ▁get ▁my ▁b a ▁in ▁fin ance [SEP] ▁Do ▁you ▁own ▁your ▁own ▁company [SEP] ▁No ▁still ▁in ▁school ▁work ▁at ▁pizza ▁h ut ▁part ▁time [SEP] ▁Do ▁you ▁get ▁free ▁pizza	▁No ▁but ▁I ▁do ▁get ▁a ▁good ▁deal .
▁your ▁person a : ▁I ▁like ▁to ▁party . [SEP] ▁your ▁person a : ▁My ▁major ▁is ▁business . [SEP] ▁your ▁person a : ▁I ' m ▁in ▁college . [SEP] ▁your ▁person a : ▁I ▁love ▁the ▁beach . [SEP] ▁your ▁person a : ▁I ▁work ▁part ▁time ▁at ▁a ▁pizza ▁restaurant . [SEP] ▁Hi . ▁How ▁are ▁you ▁doing ▁today ? [SEP] ▁Hi ▁I ▁am ▁great ▁just ▁finishing ▁up ▁some ▁home work ▁how ▁are ▁you [SEP] ▁I ' m ▁alright . ▁I ▁just ▁got ▁done ▁writing . [SEP] ▁Do ▁you ▁write ▁for ▁a ▁living ▁or ▁as ▁a ▁hobby [SEP] ▁It ▁is ▁my ▁living . ▁I ▁like ▁culture . [SEP] ▁That ▁sounds ▁like ▁a ▁fun ▁job . ▁I ▁am ▁a ▁business ▁major ▁but ▁have ▁a ▁part ▁time ▁job [SEP] ▁What ▁are ▁you ▁going ▁to ▁school ▁for [SEP] ▁I ' m ▁trying ▁to ▁get ▁my ▁b a ▁in ▁fin ance [SEP] ▁Do ▁you ▁own ▁your ▁own ▁company [SEP] ▁No ▁still ▁in ▁school ▁work ▁at ▁pizza ▁h ut ▁part ▁time [SEP] ▁Do ▁you ▁get ▁free ▁pizza [SEP] ▁No ▁but ▁I ▁do ▁get ▁a ▁good ▁deal . [SEP] ▁That ▁is ▁a ▁good ▁start	▁Yeah ▁it ▁is . ▁I ▁really ▁hope ▁they ▁have ▁a ▁fr at ▁party ▁again ▁soon
▁your ▁person a : ▁I ▁like ▁to ▁party . [SEP] ▁your ▁person a : ▁My ▁major ▁is ▁business . [SEP] ▁your ▁person a : ▁I ' m ▁in ▁college . [SEP] ▁your ▁person a : ▁I ▁love ▁the ▁beach . [SEP] ▁your ▁person a : ▁I ▁work ▁part ▁time ▁at ▁a ▁pizza ▁restaurant . [SEP] ▁Hi . ▁How ▁are ▁you ▁doing ▁today ? [SEP] ▁Hi ▁I ▁am ▁great ▁just ▁finishing ▁up ▁some ▁home work ▁how ▁are ▁you [SEP] ▁I ' m ▁alright . ▁I ▁just ▁got ▁done ▁writing . [SEP] ▁Do ▁you ▁write ▁for ▁a ▁living ▁or ▁as ▁a ▁hobby [SEP] ▁It ▁is ▁my ▁living . ▁I ▁like ▁culture . [SEP] ▁That ▁sounds ▁like ▁a ▁fun ▁job . ▁I ▁am ▁a ▁business ▁major ▁but ▁have ▁a ▁part ▁time ▁job [SEP] ▁What ▁are ▁you ▁going ▁to ▁school ▁for [SEP] ▁I ' m ▁trying ▁to ▁get ▁my ▁b a ▁in ▁fin ance [SEP] ▁Do ▁you ▁own ▁your ▁own ▁company [SEP] ▁No ▁still ▁in ▁school ▁work ▁at ▁pizza ▁h ut ▁part ▁time [SEP] ▁Do ▁you ▁get ▁free ▁pizza [SEP] ▁No ▁but ▁I ▁do ▁get ▁a ▁good ▁deal . [SEP] ▁That ▁is ▁a ▁good ▁start [SEP] ▁Yeah ▁it ▁is . ▁I ▁really ▁hope ▁they ▁have ▁a ▁fr at ▁party ▁again ▁soon [SEP] ▁I ▁used ▁to ▁party ▁a ▁lot	▁It ▁is ▁fun ▁I ▁can ' t ▁get ▁enough
▁your ▁person a : ▁I ▁m ▁from ▁te x as . [SEP] ▁your ▁person a : ▁I ▁like ▁basketball . [SEP] ▁your ▁person a : ▁I ▁work ▁many ▁hours . [SEP] ▁your ▁person a : ▁My ▁favorite ▁band ▁is ▁imagine ▁drag ons . [SEP] ▁Hi ▁how ▁are ▁you ▁today	▁Do ing ▁great . ▁I ▁had ▁the ▁day ▁off , ▁you ?
▁your ▁person a : ▁I ▁m ▁from ▁te x as . [SEP] ▁your ▁person a : ▁I ▁like ▁basketball . [SEP] ▁your ▁person a : ▁I ▁work ▁many ▁hours . [SEP] ▁your ▁person a : ▁My ▁favorite ▁band ▁is ▁imagine ▁drag ons . [SEP] ▁Hi ▁how ▁are ▁you ▁today [SEP] ▁Do ing ▁great . ▁I ▁had ▁the ▁day ▁off , ▁you ? [SEP] ▁I ▁only ▁worked ▁half ▁a ▁day ▁I ▁work ▁at ▁the ▁bank	▁That ▁is ▁nice . ▁I ▁work ▁a ▁lot
▁your ▁person a : ▁I ▁m ▁from ▁te x as . [SEP] ▁your ▁person a : ▁I ▁like ▁basketball . [SEP] ▁your ▁person a : ▁I ▁work ▁many ▁hours . [SEP] ▁your ▁person a : ▁My ▁favorite ▁band ▁is ▁imagine ▁drag ons . [SEP] ▁Hi ▁how ▁are ▁you ▁today [SEP] ▁Do ing ▁great . ▁I ▁had ▁the ▁day ▁off , ▁you ? [SEP] ▁I ▁only ▁worked ▁half ▁a ▁day ▁I ▁work ▁at ▁the ▁bank [SEP] ▁That ▁is ▁nice . ▁I ▁work ▁a ▁lot [SEP] ▁What ▁do ▁you ▁do ?	▁Just ▁office ▁work , ▁but ▁it ▁is ▁a ▁lot
▁your ▁person a : ▁I ▁m ▁from ▁te x as . [SEP] ▁your ▁person a : ▁I ▁like ▁basketball . [SEP] ▁your ▁person a : ▁I ▁work ▁many ▁hours . [SEP] ▁your ▁person a : ▁My ▁favorite ▁band ▁is ▁imagine ▁drag ons . [SEP] ▁Hi ▁how ▁are ▁you ▁today [SEP] ▁Do ing ▁great . ▁I ▁had ▁the ▁day ▁off , ▁you ? [SEP] ▁I ▁only ▁worked ▁half ▁a ▁day ▁I ▁work ▁at ▁the ▁bank [SEP] ▁That ▁is ▁nice . ▁I ▁work ▁a ▁lot [SEP] ▁What ▁do ▁you ▁do ? [SEP] ▁Just ▁office ▁work , ▁but ▁it ▁is ▁a ▁lot [SEP] ▁Oh ▁ok ▁I ' m ▁a ▁tell er ▁was ▁the ▁best ▁job ▁I ▁could ▁find ▁with ▁no ▁college	▁A ▁bank ▁tell er ▁is ▁a ▁good ▁job .
▁your ▁person a : ▁I ▁m ▁from ▁te x as . [SEP] ▁your ▁person a : ▁I ▁like ▁basketball . [SEP] ▁your ▁person a : ▁I ▁work ▁many ▁hours . [SEP] ▁your ▁person a : ▁My ▁favorite ▁band ▁is ▁imagine ▁drag ons . [SEP] ▁Hi ▁how ▁are ▁you ▁today [SEP] ▁Do ing ▁great . ▁I ▁had ▁the ▁day ▁off , ▁you ? [SEP] ▁I ▁only ▁worked ▁half ▁a ▁day ▁I ▁work ▁at ▁the ▁bank [SEP] ▁That ▁is ▁nice . ▁I ▁work ▁a ▁lot [SEP] ▁What ▁do ▁you ▁do ? [SEP] ▁Just ▁office ▁work , ▁but ▁it ▁is ▁a ▁lot [SEP] ▁Oh ▁ok ▁I ' m ▁a ▁tell er ▁was ▁the ▁best ▁job ▁I ▁could ▁find ▁with ▁no ▁college [SEP] ▁A ▁bank ▁tell er ▁is ▁a ▁good ▁job . [SEP] ▁Yes ▁it ▁does ▁pay ▁the ▁bills	▁When ▁I ' m ▁not ▁working ▁I ▁play ▁basket ▁ball ▁what ▁do ▁you ▁do ▁for ▁fun
▁your ▁person a : ▁I ▁m ▁from ▁te x as . [SEP] ▁your ▁person a : ▁I ▁like ▁basketball . [SEP] ▁your ▁person a : ▁I ▁work ▁many ▁hours . [SEP] ▁your ▁person a : ▁My ▁favorite ▁band ▁is ▁imagine ▁drag ons . [SEP] ▁Hi ▁how ▁are ▁you ▁today [SEP] ▁Do ing ▁great . ▁I ▁had ▁the ▁day ▁off , ▁you ? [SEP] ▁I ▁only ▁worked ▁half ▁a ▁day ▁I ▁work ▁at ▁the ▁bank [SEP] ▁That ▁is ▁nice . ▁I ▁work ▁a ▁lot [SEP] ▁What ▁do ▁you ▁do ? [SEP] ▁Just ▁office ▁work , ▁but ▁it ▁is ▁a ▁lot [SEP] ▁Oh ▁ok ▁I ' m ▁a ▁tell er ▁was ▁the ▁best ▁job ▁I ▁could ▁find ▁with ▁no ▁college [SEP] ▁A ▁bank ▁tell er ▁is ▁a ▁good ▁job . [SEP] ▁Yes ▁it ▁does ▁pay ▁the ▁bills [SEP] ▁When ▁I ' m ▁not ▁working ▁I ▁play ▁basket ▁ball ▁what ▁do ▁you ▁do ▁for ▁fun [SEP] ▁I ▁h ike ▁at ▁the ▁park	▁That ▁sounds ▁relax ing , ▁I ▁suppose
▁your ▁person a : ▁I ▁m ▁from ▁te x as . [SEP] ▁your ▁person a : ▁I ▁like ▁basketball . [SEP] ▁your ▁person a : ▁I ▁work ▁many ▁hours . [SEP] ▁your ▁person a : ▁My ▁favorite ▁band ▁is ▁imagine ▁drag ons . [SEP] ▁Hi ▁how ▁are ▁you ▁today [SEP] ▁Do ing ▁great . ▁I ▁had ▁the ▁day ▁off , ▁you ? [SEP] ▁I ▁only ▁worked ▁half ▁a ▁day ▁I ▁work ▁at ▁the ▁bank [SEP] ▁That ▁is ▁nice . ▁I ▁work ▁a ▁lot [SEP] ▁What ▁do ▁you ▁do ? [SEP] ▁Just ▁office ▁work , ▁but ▁it ▁is ▁a ▁lot [SEP] ▁Oh ▁ok ▁I ' m ▁a ▁tell er ▁was ▁the ▁best ▁job ▁I ▁could ▁find ▁with ▁no ▁college [SEP] ▁A ▁bank ▁tell er ▁is ▁a ▁good ▁job . [SEP] ▁Yes ▁it ▁does ▁pay ▁the ▁bills [SEP] ▁When ▁I ' m ▁not ▁working ▁I ▁play ▁basket ▁ball ▁what ▁do ▁you ▁do ▁for ▁fun [SEP] ▁I ▁h ike ▁at ▁the ▁park [SEP] ▁That ▁sounds ▁relax ing , ▁I ▁suppose [SEP] ▁I ▁love ▁nature ▁and ▁it ▁keeps ▁my ▁mind ▁off ▁things . ▁Do ▁you ▁travel	▁Not ▁much . ▁I ▁should ▁though ▁while ▁I ' m ▁young
▁your ▁person a : ▁I ▁m ▁from ▁te x as . [SEP] ▁your ▁person a : ▁I ▁like ▁basketball . [SEP] ▁your ▁person a : ▁I ▁work ▁many ▁hours . [SEP] ▁your ▁person a : ▁My ▁favorite ▁band ▁is ▁imagine ▁drag ons . [SEP] ▁Hi ▁how ▁are ▁you ▁today [SEP] ▁Do ing ▁great . ▁I ▁had ▁the ▁day ▁off , ▁you ? [SEP] ▁I ▁only ▁worked ▁half ▁a ▁day ▁I ▁work ▁at ▁the ▁bank [SEP] ▁That ▁is ▁nice . ▁I ▁work ▁a ▁lot [SEP] ▁What ▁do ▁you ▁do ? [SEP] ▁Just ▁office ▁work , ▁but ▁it ▁is ▁a ▁lot [SEP] ▁Oh ▁ok ▁I ' m ▁a ▁tell er ▁was ▁the ▁best ▁job ▁I ▁could ▁find ▁with ▁no ▁college [SEP] ▁A ▁bank ▁tell er ▁is ▁a ▁good ▁job . [SEP] ▁Yes ▁it ▁does ▁pay ▁the ▁bills [SEP] ▁When ▁I ' m ▁not ▁working ▁I ▁play ▁basket ▁ball ▁what ▁do ▁you ▁do ▁for ▁fun [SEP] ▁I ▁h ike ▁at ▁the ▁park [SEP] ▁That ▁sounds ▁relax ing , ▁I ▁suppose [SEP] ▁I ▁love ▁nature ▁and ▁it ▁keeps ▁my ▁mind ▁off ▁things . ▁Do ▁you ▁travel [SEP] ▁Not ▁much . ▁I ▁should ▁though ▁while ▁I ' m ▁young [SEP] ▁I ▁want ▁to ▁go ▁to ▁another ▁country ▁at ▁least ▁once . ▁I ▁have ▁never ▁left ▁the ▁states	▁Me ▁either . ▁We ▁could ▁go ▁together !
▁your ▁person a : ▁I ▁like ▁to ▁travel . [SEP] ▁your ▁person a : ▁I ' ve ▁trave led ▁to ▁both ▁i re land ▁and ▁a ust ral ia . [SEP] ▁your ▁person a : ▁My ▁father ▁was ▁born ▁in ▁a ust ral ia . [SEP] ▁your ▁person a : ▁My ▁father ▁was ▁an ▁author . [SEP] ▁Hello , ▁how ▁are ▁you ▁today ?	▁I ▁am ▁well , ▁how ▁are ▁you ?
▁your ▁person a : ▁I ▁like ▁to ▁travel . [SEP] ▁your ▁person a : ▁I ' ve ▁trave led ▁to ▁both ▁i re land ▁and ▁a ust ral ia . [SEP] ▁your ▁person a : ▁My ▁father ▁was ▁born ▁in ▁a ust ral ia . [SEP] ▁your ▁person a : ▁My ▁father ▁was ▁an ▁author . [SEP] ▁Hello , ▁how ▁are ▁you ▁today ? [SEP] ▁I ▁am ▁well , ▁how ▁are ▁you ? [SEP] ▁I ' m ▁very ▁good . ▁Did ▁you ▁watch ▁the ▁football ▁games ▁today ?	▁No ▁but ▁my ▁s ons ▁are ▁watching ▁a ▁game ▁right ▁now
▁your ▁person a : ▁I ▁like ▁to ▁travel . [SEP] ▁your ▁person a : ▁I ' ve ▁trave led ▁to ▁both ▁i re land ▁and ▁a ust ral ia . [SEP] ▁your ▁person a : ▁My ▁father ▁was ▁born ▁in ▁a ust ral ia . [SEP] ▁your ▁person a : ▁My ▁father ▁was ▁an ▁author . [SEP] ▁Hello , ▁how ▁are ▁you ▁today ? [SEP] ▁I ▁am ▁well , ▁how ▁are ▁you ? [SEP] ▁I ' m ▁very ▁good . ▁Did ▁you ▁watch ▁the ▁football ▁games ▁today ? [SEP] ▁No ▁but ▁my ▁s ons ▁are ▁watching ▁a ▁game ▁right ▁now [SEP] ▁What ▁do ▁you ▁do ▁for ▁a ▁living ? ▁I ▁proof read ▁for ▁hall mark .	▁Cool ... ▁I ▁followed ▁my ▁father ▁and ▁became ▁an ▁author
▁your ▁person a : ▁I ▁like ▁to ▁travel . [SEP] ▁your ▁person a : ▁I ' ve ▁trave led ▁to ▁both ▁i re land ▁and ▁a ust ral ia . [SEP] ▁your ▁person a : ▁My ▁father ▁was ▁born ▁in ▁a ust ral ia . [SEP] ▁your ▁person a : ▁My ▁father ▁was ▁an ▁author . [SEP] ▁Hello , ▁how ▁are ▁you ▁today ? [SEP] ▁I ▁am ▁well , ▁how ▁are ▁you ? [SEP] ▁I ' m ▁very ▁good . ▁Did ▁you ▁watch ▁the ▁football ▁games ▁today ? [SEP] ▁No ▁but ▁my ▁s ons ▁are ▁watching ▁a ▁game ▁right ▁now [SEP] ▁What ▁do ▁you ▁do ▁for ▁a ▁living ? ▁I ▁proof read ▁for ▁hall mark . [SEP] ▁Cool ... ▁I ▁followed ▁my ▁father ▁and ▁became ▁an ▁author [SEP] ▁B ooks ▁are ▁my ▁greatest ▁ple asure , ▁I ▁have ▁a ▁nice ▁little ▁library ▁I ' m ▁building .	▁Awesome ... ▁Nothing ▁like ▁fill ing ▁your ▁mind ▁with ▁lit erat ure
▁your ▁person a : ▁I ▁like ▁to ▁travel . [SEP] ▁your ▁person a : ▁I ' ve ▁trave led ▁to ▁both ▁i re land ▁and ▁a ust ral ia . [SEP] ▁your ▁person a : ▁My ▁father ▁was ▁born ▁in ▁a ust ral ia . [SEP] ▁your ▁person a : ▁My ▁father ▁was ▁an ▁author . [SEP] ▁Hello , ▁how ▁are ▁you ▁today ? [SEP] ▁I ▁am ▁well , ▁how ▁are ▁you ? [SEP] ▁I ' m ▁very ▁good . ▁Did ▁you ▁watch ▁the ▁football ▁games ▁today ? [SEP] ▁No ▁but ▁my ▁s ons ▁are ▁watching ▁a ▁game ▁right ▁now [SEP] ▁What ▁do ▁you ▁do ▁for ▁a ▁living ? ▁I ▁proof read ▁for ▁hall mark . [SEP] ▁Cool ... ▁I ▁followed ▁my ▁father ▁and ▁became ▁an ▁author [SEP] ▁B ooks ▁are ▁my ▁greatest ▁ple asure , ▁I ▁have ▁a ▁nice ▁little ▁library ▁I ' m ▁building . [SEP] ▁Awesome ... ▁Nothing ▁like ▁fill ing ▁your ▁mind ▁with ▁lit erat ure [SEP] ▁I ▁agree . ▁Have ▁you ▁seen ▁good f ell as ?	▁Not ▁much ▁of ▁a ▁tv ▁guy ▁since ▁I ▁am ▁always ▁trave ling
